Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:09:27,12-07-2024 16:09:27,0.083s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:27,12-07-2024 16:09:29,1.351s,PASSED
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 16:09:29,12-07-2024 16:09:30,1.317s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:30,12-07-2024 16:09:31,1.017s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:31,12-07-2024 16:09:31,0.328s,PASSED
"price_web = getText(findTestObject(""Object Repository/Product Overview/Product_price""))",Chrome 126.0.0.0,,,12-07-2024 16:09:31,12-07-2024 16:09:32,0.332s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,12-07-2024 16:09:32,12-07-2024 16:09:32,0.001s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:32,12-07-2024 16:09:32,0.002s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,12-07-2024 16:09:32,12-07-2024 16:09:32,0.295s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:32,12-07-2024 16:09:32,0.003s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:09:32,12-07-2024 16:09:32,0.352s,PASSED
,,,,,,,
Test Cases/Product Overview/TC16_Check_display_info_product_09,Chrome 126.0.0.0,,,12-07-2024 16:09:32,12-07-2024 16:09:46,13.468s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 16:09:33,12-07-2024 16:09:40,7.445s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:09:40,12-07-2024 16:09:40,0.080s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:40,12-07-2024 16:09:43,2.588s,PASSED
