Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Shopping Cart/Filter/TC35_HeaderMenu_All_products_06,Chrome 127.0.0.0,,,27-07-2024 09:12:23,27-07-2024 09:12:33,9.777s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:12:23,27-07-2024 09:12:29,5.495s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:12:29,27-07-2024 09:12:29,0.038s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:29,27-07-2024 09:12:29,0.242s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:12:29,27-07-2024 09:12:29,0.303s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:29,27-07-2024 09:12:33,3.548s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:12:33,27-07-2024 09:12:33,0.142s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC36_HeaderMenu_All_products_07,Chrome 127.0.0.0,,,27-07-2024 09:12:33,27-07-2024 09:12:40,6.913s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:12:33,27-07-2024 09:12:38,5.395s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:12:38,27-07-2024 09:12:38,0.048s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:38,27-07-2024 09:12:39,0.247s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:12:39,27-07-2024 09:12:39,0.295s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:39,27-07-2024 09:12:40,0.789s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:12:40,27-07-2024 09:12:40,0.127s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC37_HeaderMenu_All_products_08,Chrome 127.0.0.0,,,27-07-2024 09:12:40,27-07-2024 09:12:50,10.687s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:12:40,27-07-2024 09:12:46,6.419s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:12:46,27-07-2024 09:12:46,0.045s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:46,27-07-2024 09:12:46,0.244s,PASSED
