Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
openBrowser(Signup_URL),Chrome 126.0.0.0,,,12-07-2024 16:24:46,12-07-2024 16:24:52,6.067s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:24:52,12-07-2024 16:24:52,0.075s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:24:52,12-07-2024 16:24:53,1.580s,PASSED
"setText(findTestObject(""Object Repository/Sign up/Email_input""), """")",Chrome 126.0.0.0,,,12-07-2024 16:24:53,12-07-2024 16:24:54,0.994s,PASSED
"setText(findTestObject(""Object Repository/Sign up/Password_input""), """")",Chrome 126.0.0.0,,,12-07-2024 16:24:54,12-07-2024 16:24:55,0.701s,PASSED
"setText(findTestObject(""Object Repository/Sign up/Verify_password_input""), """")",Chrome 126.0.0.0,,,12-07-2024 16:24:55,12-07-2024 16:24:56,0.856s,PASSED
"click(findTestObject(""Object Repository/Sign up/Sign_up_button""))",Chrome 126.0.0.0,,,12-07-2024 16:24:56,12-07-2024 16:24:56,0.406s,PASSED
"verifyElementText(findTestObject(""Object Repository/Sign up/Email_error_message_lb""), ""Required"")",Chrome 126.0.0.0,,,12-07-2024 16:24:56,12-07-2024 16:24:57,0.602s,PASSED
"verifyElementText(findTestObject(""Object Repository/Sign up/Password_error_message_lb""), ""Required"")",Chrome 126.0.0.0,,,12-07-2024 16:24:57,12-07-2024 16:24:57,0.339s,PASSED
"verifyElementText(findTestObject(""Object Repository/Sign up/VerifyPass_error_message_lb""), ""Required"")",Chrome 126.0.0.0,,,12-07-2024 16:24:57,12-07-2024 16:24:58,0.544s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:24:58,12-07-2024 16:25:02,3.817s,PASSED
