Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,20-07-2024 15:53:38,20-07-2024 15:53:39,0.281s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,20-07-2024 15:53:39,20-07-2024 15:53:39,0.000s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,20-07-2024 15:53:39,20-07-2024 15:53:39,0.008s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,20-07-2024 15:53:39,20-07-2024 15:53:39,0.266s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,20-07-2024 15:53:39,20-07-2024 15:53:39,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-07-2024 15:53:39,20-07-2024 15:53:39,0.130s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC17_Check_display_info_product_10,Chrome 126.0.0.0,,,20-07-2024 15:53:39,20-07-2024 15:53:59,19.943s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,20-07-2024 15:53:39,20-07-2024 15:53:50,10.554s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,20-07-2024 15:53:50,20-07-2024 15:53:50,0.144s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:50,20-07-2024 15:53:55,5.366s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,20-07-2024 15:53:55,20-07-2024 15:53:56,0.464s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:56,20-07-2024 15:53:57,1.270s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:57,20-07-2024 15:53:57,0.270s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,20-07-2024 15:53:57,20-07-2024 15:53:57,0.282s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,20-07-2024 15:53:57,20-07-2024 15:53:57,0.000s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,20-07-2024 15:53:57,20-07-2024 15:53:57,0.002s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,20-07-2024 15:53:57,20-07-2024 15:53:58,0.278s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,20-07-2024 15:53:58,20-07-2024 15:53:58,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-07-2024 15:53:58,20-07-2024 15:53:59,1.294s,PASSED
