Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:21,12-07-2024 14:55:24,2.519s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:55:24,12-07-2024 14:55:24,0.409s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:24,12-07-2024 14:55:25,0.750s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:55:25,12-07-2024 14:55:27,2.186s,PASSED
,,,,,,,
Test Cases/Filter/TC32_HeaderMenu_All_products_03,Chrome 126.0.0.0,,,12-07-2024 14:55:27,12-07-2024 14:55:39,11.438s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:55:27,12-07-2024 14:55:33,5.886s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:55:33,12-07-2024 14:55:33,0.047s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:33,12-07-2024 14:55:36,2.594s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:55:36,12-07-2024 14:55:36,0.354s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:36,12-07-2024 14:55:37,0.804s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:55:37,12-07-2024 14:55:39,1.735s,PASSED
,,,,,,,
Test Cases/Filter/TC33_HeaderMenu_All_products_04,Chrome 126.0.0.0,,,12-07-2024 14:55:39,12-07-2024 14:55:50,10.998s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:55:39,12-07-2024 14:55:44,5.419s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:55:44,12-07-2024 14:55:44,0.093s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:44,12-07-2024 14:55:45,1.266s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:55:45,12-07-2024 14:55:47,1.553s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:47,12-07-2024 14:55:48,1.005s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:55:48,12-07-2024 14:55:50,1.646s,PASSED
,,,,,,,
Test Cases/Filter/TC34_HeaderMenu_All_products_05,Chrome 126.0.0.0,,,12-07-2024 14:55:50,12-07-2024 14:55:59,9.622s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:55:50,12-07-2024 14:55:55,5.332s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:55:55,12-07-2024 14:55:55,0.104s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:55,12-07-2024 14:55:58,2.757s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:55:58,12-07-2024 14:55:58,0.355s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:58,12-07-2024 14:55:59,0.816s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:55:59,12-07-2024 14:55:59,0.245s,PASSED
,,,,,,,
Test Cases/Filter/TC35_HeaderMenu_All_products_06,Chrome 126.0.0.0,,,12-07-2024 14:55:59,12-07-2024 14:56:09,9.869s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:55:59,12-07-2024 14:56:05,5.756s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:56:05,12-07-2024 14:56:05,0.136s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:05,12-07-2024 14:56:08,2.426s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:56:08,12-07-2024 14:56:08,0.389s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:08,12-07-2024 14:56:09,0.843s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:56:09,12-07-2024 14:56:09,0.300s,PASSED
,,,,,,,
Test Cases/Filter/TC36_HeaderMenu_All_products_07,Chrome 126.0.0.0,,,12-07-2024 14:56:09,12-07-2024 14:56:19,10.099s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:56:09,12-07-2024 14:56:15,6.011s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:56:15,12-07-2024 14:56:15,0.065s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:15,12-07-2024 14:56:18,2.516s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:56:18,12-07-2024 14:56:18,0.365s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:18,12-07-2024 14:56:19,0.805s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:56:19,12-07-2024 14:56:19,0.304s,PASSED
,,,,,,,
Test Cases/Filter/TC37_HeaderMenu_All_products_08,Chrome 126.0.0.0,,,12-07-2024 14:56:19,12-07-2024 14:56:31,11.708s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:56:19,12-07-2024 14:56:25,5.486s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:56:25,12-07-2024 14:56:25,0.059s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:25,12-07-2024 14:56:28,2.746s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:56:28,12-07-2024 14:56:28,0.347s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:28,12-07-2024 14:56:29,0.822s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:56:29,12-07-2024 14:56:31,2.229s,PASSED
,,,,,,,
Test Cases/Filter/TC38_HeaderMenu_All_products_09,Chrome 126.0.0.0,,,12-07-2024 14:56:31,12-07-2024 14:56:40,9.468s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:56:31,12-07-2024 14:56:36,5.375s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:56:36,12-07-2024 14:56:36,0.059s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:36,12-07-2024 14:56:39,2.535s,PASSED
